index_text,max_score,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
0,4,0.002804824849590659,0.015477938577532768,0.016594527289271355,0.10420174896717072,0.7714435458183289,0.08947740495204926
1,4,0.0016880369512364268,0.004057161509990692,0.006295704748481512,0.024908652529120445,0.8051630854606628,0.1578873246908188
2,4,0.000707880943082273,0.0016501034842804074,0.0034884416963905096,0.01068691536784172,0.5165603160858154,0.46690627932548523
3,4,0.0028439487796276808,0.006164234597235918,0.008682611398398876,0.051688067615032196,0.8688037991523743,0.06181728467345238
4,4,0.000683438905980438,0.002537234453484416,0.003880493575707078,0.011389212682843208,0.5109912753105164,0.4705183207988739
5,4,0.0007722601876594126,0.002391811925917864,0.00367063470184803,0.02447321265935898,0.8330390453338623,0.13565312325954437
6,4,0.0019296454265713692,0.012872574850916862,0.011589299887418747,0.3065257668495178,0.6580608487129211,0.00902190525084734
7,5,0.0010356788989156485,0.002489708596840501,0.004460237920284271,0.008834514766931534,0.3977491557598114,0.5854307413101196
8,4,0.02296791411936283,0.04444892331957817,0.04277201369404793,0.10713794827461243,0.7324753403663635,0.050197772681713104
9,4,0.0006394115625880659,0.002093702554702759,0.0042231096886098385,0.02033402770757675,0.688069760799408,0.28464004397392273
10,4,0.0008611378725618124,0.003134489292278886,0.004617240745574236,0.0398743711411953,0.8953163027763367,0.05619646608829498
11,4,0.0014270455576479435,0.005518913734704256,0.006156563758850098,0.05278290435671806,0.9015705585479736,0.03254405036568642
12,5,0.000763071933761239,0.0018312730826437473,0.0035619051195681095,0.0061556501314044,0.43674495816230774,0.55094313621521
13,4,0.0009961328469216824,0.0048031192272901535,0.005835141520947218,0.05364428088068962,0.860400378704071,0.07432085275650024
14,4,0.0009932368993759155,0.0018705821130424738,0.004544738680124283,0.022197527810931206,0.720469057559967,0.24992488324642181
15,4,0.0019975542090833187,0.005494940560311079,0.006994713097810745,0.03109772503376007,0.8412600755691528,0.11315504461526871
16,4,0.001723147346638143,0.008192052133381367,0.007792508229613304,0.09997204691171646,0.8445751070976257,0.03774503245949745
17,4,0.0021022900473326445,0.014120993204414845,0.015835819765925407,0.2329230010509491,0.7160564661026001,0.018961377441883087
18,4,0.002578935120254755,0.010526580736041069,0.009870444424450397,0.18767601251602173,0.777927041053772,0.011420967057347298
19,4,0.005023863632231951,0.04724368453025818,0.03505311533808708,0.43125489354133606,0.4594360589981079,0.02198835276067257
20,4,0.0013400092720985413,0.005971740465611219,0.007663919124752283,0.10593622922897339,0.847953736782074,0.031134406104683876
21,4,0.0010792614193633199,0.0037396633997559547,0.0050505660474300385,0.014444386586546898,0.6909951567649841,0.2846909761428833
22,4,0.0013937453040853143,0.007959465496242046,0.010076706297695637,0.19772103428840637,0.7575885057449341,0.025260549038648605
23,4,0.0008519604452885687,0.001967839663848281,0.003690107725560665,0.010392541997134686,0.6003750562667847,0.38272255659103394
24,4,0.0009214998572133482,0.004390898160636425,0.0053478111512959,0.02650807797908783,0.8343796133995056,0.1284521371126175
25,4,0.002519079716876149,0.0030542276799678802,0.00830087810754776,0.018970277160406113,0.6774372458457947,0.28971827030181885
26,4,0.0008747124811634421,0.0035251302178949118,0.005609952844679356,0.053133536130189896,0.8600996732711792,0.07675699144601822
27,3,0.014822962693870068,0.10547389835119247,0.052699219435453415,0.685833215713501,0.13704441487789154,0.004126263782382011
28,4,0.004098216537386179,0.014494617469608784,0.012598295696079731,0.059071119874715805,0.845335066318512,0.06440269947052002
29,3,0.003559788456186652,0.07639022171497345,0.028730880469083786,0.5112525820732117,0.37449705600738525,0.005569494795054197
30,5,0.0012964119669049978,0.0022134052123874426,0.003855469636619091,0.0032981261610984802,0.14617258310317993,0.8431639671325684
31,4,0.0008070645853877068,0.0021094176918268204,0.003851242596283555,0.020167209208011627,0.8130668997764587,0.15999814867973328
32,4,0.0034975470043718815,0.012349565513432026,0.01168214064091444,0.09199298918247223,0.848048746585846,0.0324290469288826
33,3,0.003822025377303362,0.023091547191143036,0.03023652173578739,0.5752135515213013,0.3559603989124298,0.011675955727696419
34,3,0.002982391742989421,0.019838225096464157,0.02088576927781105,0.5911427140235901,0.3584395945072174,0.006711379624903202
35,4,0.001180807827040553,0.004190825391560793,0.0054775080643594265,0.07001534849405289,0.8847626447677612,0.034372877329587936
36,4,0.004291764460504055,0.03611838445067406,0.02908584475517273,0.32923445105552673,0.5652592778205872,0.03601031005382538
37,3,0.01325951050966978,0.13152550160884857,0.060167644172906876,0.6994895339012146,0.09326513111591339,0.0022926474921405315
38,5,0.000651017006020993,0.0015666865510866046,0.003938303794711828,0.014608688652515411,0.44066646695137024,0.5385688543319702
39,4,0.001437207916751504,0.008301683701574802,0.00885308999568224,0.07110676914453506,0.8316264748573303,0.0786748081445694
40,4,0.0014846556587144732,0.002921666717156768,0.0066582877188920975,0.020963018760085106,0.715461790561676,0.25251057744026184
41,4,0.0034151836298406124,0.022930767387151718,0.015329405665397644,0.14273230731487274,0.7975310683250427,0.0180613175034523
42,4,0.003467832924798131,0.02254333160817623,0.024397218599915504,0.2224256992340088,0.6500634551048279,0.07710252702236176
43,3,0.008208254352211952,0.10315632075071335,0.055252738296985626,0.4389255940914154,0.36419838666915894,0.030258653685450554
44,4,0.0017234780825674534,0.016282133758068085,0.014865952543914318,0.46188002824783325,0.4967876970767975,0.008460759185254574
45,3,0.0035085224080830812,0.04525144025683403,0.033108942210674286,0.8181555867195129,0.09865482896566391,0.0013206892181187868
46,4,0.0020384634844958782,0.004150646273046732,0.007862740196287632,0.03364913538098335,0.8520098924636841,0.10028917342424393
47,5,0.0005974816158413887,0.001183108426630497,0.0026843873783946037,0.0031633072067052126,0.23651672899723053,0.7558550238609314
48,4,0.0009633463923819363,0.003205278655514121,0.0047619957476854324,0.017696091905236244,0.7073442935943604,0.2660290002822876
49,4,0.000917400058824569,0.00464356504380703,0.006294951308518648,0.03798875957727432,0.7604502439498901,0.18970510363578796
50,4,0.0007296090479940176,0.00224330578930676,0.003425372764468193,0.0077392649836838245,0.5661163330078125,0.41974613070487976
51,4,0.0016739040147513151,0.008350907824933529,0.008102302439510822,0.06828311085700989,0.8900498151779175,0.023539947345852852
52,4,0.002397863892838359,0.005578921176493168,0.007891654036939144,0.03603099286556244,0.8865357041358948,0.061564862728118896
53,4,0.006949742790311575,0.03763700649142265,0.020872192457318306,0.14642705023288727,0.7637168765068054,0.024397067725658417
54,4,0.0017335977172479033,0.0029247349593788385,0.006046399939805269,0.02288799174129963,0.7449274063110352,0.22147981822490692
55,5,0.0008441309910267591,0.002502713119611144,0.003991998266428709,0.011260563507676125,0.46862953901290894,0.5127710103988647
56,4,0.0008612526580691338,0.004362502600997686,0.0053838822059333324,0.03117327392101288,0.8341830372810364,0.12403605878353119
57,4,0.0019207962322980165,0.013982501812279224,0.016339901834726334,0.37186306715011597,0.58208167552948,0.013812034390866756
58,5,0.0007604979327879846,0.001482269843108952,0.0035140293184667826,0.007877330295741558,0.42634010314941406,0.5600257515907288
59,4,0.0011918056989088655,0.003880379255861044,0.006125869229435921,0.015335687436163425,0.6310794353485107,0.34238678216934204
60,4,0.0005687653901986778,0.0016259985277429223,0.0031353121157735586,0.013081713579595089,0.5717301368713379,0.4098580777645111
61,4,0.0013074110029265285,0.002831745194271207,0.005741951055824757,0.037327706813812256,0.8582863211631775,0.0945049524307251
62,4,0.0015601698542013764,0.007579851895570755,0.009138365276157856,0.06114702299237251,0.8470221757888794,0.07355241477489471
63,4,0.0007985011325217783,0.0028372190427035093,0.003993785474449396,0.03498765081167221,0.8991383910179138,0.0582445003092289
64,4,0.0009450707002542913,0.0020324375946074724,0.004273510538041592,0.019453750923275948,0.6972031593322754,0.2760921120643616
65,4,0.0005741675267927349,0.0016936400206759572,0.003701271954923868,0.02276129089295864,0.7519845366477966,0.2192850261926651
66,4,0.000827050069347024,0.003211461240425706,0.004422169178724289,0.016492463648319244,0.7834073305130005,0.1916394680738449
67,5,0.0009211762226186693,0.0023711826652288437,0.004054973367601633,0.00659513846039772,0.30504265427589417,0.681014895439148
68,4,0.009273705072700977,0.059213168919086456,0.028300218284130096,0.27052104473114014,0.621785581111908,0.010906313546001911
69,5,0.000953197421040386,0.0025688635651022196,0.004040422849357128,0.005837204400449991,0.34886014461517334,0.6377401351928711
70,3,0.012360661290585995,0.1542697548866272,0.055199895054101944,0.6878612637519836,0.08815409243106842,0.002154300920665264
71,4,0.008731493726372719,0.0186353400349617,0.019252587109804153,0.10044503211975098,0.8181620240211487,0.03477355092763901
72,5,0.0008604676113463938,0.0025401159655302763,0.0038790234830230474,0.009223146364092827,0.39449775218963623,0.5889995098114014
73,4,0.006227514706552029,0.04142807424068451,0.02307800203561783,0.352460652589798,0.5708610415458679,0.00594475120306015
74,4,0.0027153140399605036,0.014533094130456448,0.014100308530032635,0.233228400349617,0.7169144153594971,0.01850839890539646
75,4,0.0012260300572961569,0.003017830429598689,0.00577538600191474,0.04285936802625656,0.8418465852737427,0.1052747443318367
76,4,0.0008975843666121364,0.002745745237916708,0.004037508741021156,0.022540410980582237,0.8281183838844299,0.14166037738323212
77,4,0.0012219167547300458,0.005665987730026245,0.007201626896858215,0.12208694219589233,0.8181182146072388,0.045705270022153854
78,4,0.0013384177582338452,0.0038573588244616985,0.0056472960859537125,0.023137962445616722,0.5335314869880676,0.43248745799064636
79,5,0.0016191770555451512,0.004404217936098576,0.007102077826857567,0.011057271622121334,0.4690311849117279,0.5067861080169678
80,5,0.0008852697792463005,0.002663325984030962,0.004195391666144133,0.007871173322200775,0.3443237543106079,0.64006108045578
81,3,0.0069311331026256084,0.09659409523010254,0.042100485414266586,0.7002931237220764,0.15074492990970612,0.0033362850081175566
82,5,0.0006758763338439167,0.0016097982879728079,0.0032822336070239544,0.007482311222702265,0.48552703857421875,0.5014227628707886
83,4,0.0008415492484346032,0.0030654731672257185,0.005295316688716412,0.048600874841213226,0.848939061164856,0.09325768053531647
84,4,0.0040414719842374325,0.013752822764217854,0.012532230466604233,0.19227349758148193,0.7641032934188843,0.013296681456267834
85,4,0.0011613051174208522,0.004474259447306395,0.005787654314190149,0.08734916150569916,0.8728902339935303,0.028337372466921806
86,4,0.0021051273215562105,0.008485060185194016,0.007912872359156609,0.08355246484279633,0.8734336495399475,0.02451079711318016
87,5,0.0006937863072380424,0.002276684856042266,0.00383907463401556,0.009468123316764832,0.4706595838069916,0.5130627751350403
88,4,0.001003393903374672,0.0030109300278127193,0.004474855028092861,0.03136373683810234,0.8669134378433228,0.093233622610569
89,4,0.0010691247880458832,0.00743261119350791,0.009882542304694653,0.12029724568128586,0.7910774350166321,0.07024107873439789
90,5,0.0007534649921581149,0.0016817495925351977,0.0031414486002177,0.005050445441156626,0.2687593102455139,0.7206135988235474
91,4,0.0012466508196666837,0.00466349208727479,0.00695962505415082,0.07712133228778839,0.7975792288780212,0.1124296486377716
92,4,0.0007414855645038188,0.0025621075183153152,0.004781757947057486,0.03809415176510811,0.8196011781692505,0.13421930372714996
93,4,0.001908749807626009,0.0069135939702391624,0.007816769182682037,0.0938866138458252,0.8348159790039062,0.05465836450457573
94,4,0.00286603020504117,0.021076804026961327,0.021685097366571426,0.2990151643753052,0.6362133026123047,0.019143566489219666
95,4,0.002600450534373522,0.008724022656679153,0.008668002672493458,0.08434136211872101,0.8619425892829895,0.03372354060411453
96,4,0.0007340462761931121,0.00199146824888885,0.0038511191960424185,0.012541191652417183,0.5918487310409546,0.38903337717056274
97,3,0.002272405195981264,0.021166250109672546,0.019280917942523956,0.5345179438591003,0.4176155626773834,0.005146820098161697
98,5,0.0008147216285578907,0.0016830835957080126,0.00295856106095016,0.0024430311750620604,0.12551391124725342,0.8665867447853088
99,5,0.000725209538359195,0.0012565703364089131,0.0024701489601284266,0.0017187240300700068,0.1382492631673813,0.8555800914764404
100,4,0.0022640307433903217,0.015245219692587852,0.017827903851866722,0.2016284167766571,0.7347747683525085,0.02825968712568283
101,4,0.008432839065790176,0.06610315293073654,0.03296232223510742,0.30986663699150085,0.5655642151832581,0.01707078330218792
102,4,0.002056586556136608,0.01290555577725172,0.018958991393446922,0.2308824062347412,0.6697163581848145,0.0654800608754158
