index_text,max_score,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
0,3,0.00230238726362586,0.002329107141122222,0.034234631806612015,0.6334996223449707,0.3163381814956665,0.011296108365058899
1,4,0.0025061415508389473,0.0005933883949182928,0.007451157085597515,0.4580865502357483,0.49339425563812256,0.03796858340501785
2,3,0.0035605370067059994,0.0013023846549913287,0.018170159310102463,0.7294577360153198,0.2331419587135315,0.014367117546498775
3,3,0.0023513471242040396,0.0010901943314820528,0.020210519433021545,0.5693305730819702,0.3891908526420593,0.017826473340392113
4,3,0.003774982877075672,0.0009809323819354177,0.008589114062488079,0.5534892082214355,0.39773568511009216,0.03543013334274292
5,3,0.0017478145891800523,0.0017795086605474353,0.04244605451822281,0.7917829155921936,0.15896986424922943,0.003273818176239729
6,3,0.0026799708139151335,0.0024773224722594023,0.04751696065068245,0.8316486477851868,0.11313945055007935,0.0025377252604812384
7,2,0.006977589800953865,0.08925577998161316,0.5784674882888794,0.2924456298351288,0.030180349946022034,0.002673183102160692
8,3,0.0016408308874815702,0.006646560039371252,0.07487708330154419,0.8489770293235779,0.06583575159311295,0.0020227008499205112
9,3,0.0031005542259663343,0.009917445480823517,0.14814314246177673,0.7637076377868652,0.07197768986225128,0.0031535732559859753
10,3,0.0034734595101326704,0.001662705559283495,0.017853710800409317,0.8245875239372253,0.14700059592723846,0.005422060377895832
11,3,0.009088518097996712,0.049658261239528656,0.34129273891448975,0.5474780797958374,0.04853128269314766,0.0039511024951934814
12,4,0.011351765133440495,0.007516291458159685,0.03816112130880356,0.3332749903202057,0.4653491973876953,0.14434659481048584
13,3,0.002809109166264534,0.0007135406485758722,0.012501203455030918,0.6216701865196228,0.34115731716156006,0.021148690953850746
14,3,0.002997072646394372,0.0006931888055987656,0.009555675089359283,0.625492513179779,0.3375973105430603,0.02366422861814499
15,4,0.0016774442046880722,0.0012578432215377688,0.016050880774855614,0.38102659583091736,0.5646113157272339,0.03537584841251373
16,3,0.0018803239800035954,0.0011940207332372665,0.019756319001317024,0.5590099096298218,0.40286076068878174,0.015298630110919476
17,3,0.0026515338104218245,0.000816865882370621,0.011417822912335396,0.5182206630706787,0.44131743907928467,0.02557576633989811
18,3,0.004443374462425709,0.006424251943826675,0.07039254903793335,0.8217167258262634,0.09283234179019928,0.004190708976238966
19,2,0.0120003130286932,0.13000158965587616,0.43594595789909363,0.4053713083267212,0.014704490080475807,0.001976345432922244
20,3,0.005100138019770384,0.0015159917529672384,0.019198469817638397,0.7508702278137207,0.20965376496315002,0.013661405071616173
21,2,0.012982315383851528,0.12316789478063583,0.6147903203964233,0.23338942229747772,0.013640147633850574,0.0020299789030104876
22,3,0.003771421732380986,0.0013307251501828432,0.015271451324224472,0.7104877233505249,0.2545628547668457,0.01457582414150238
23,3,0.002775233006104827,0.0012816080125048757,0.023875156417489052,0.7140458226203918,0.24698837101459503,0.01103378925472498
24,3,0.0035016918554902077,0.0011277160374447703,0.01358101051300764,0.7636045217514038,0.2058161050081253,0.012369006872177124
25,2,0.016126396134495735,0.3109534680843353,0.6010591387748718,0.06587783992290497,0.0045886593870818615,0.001394488150253892
26,3,0.0029069436714053154,0.0007363469921983778,0.005733188707381487,0.5505693554878235,0.4051297605037689,0.03492441028356552
27,3,0.0022114135790616274,0.002245535608381033,0.035609710961580276,0.8438313007354736,0.11342126131057739,0.0026807377580553293
28,3,0.003994511440396309,0.0007600428652949631,0.007032217923551798,0.4897782802581787,0.4387030303478241,0.05973188206553459
29,3,0.0033783153630793095,0.0008238651207648218,0.00795547291636467,0.5545432567596436,0.39740389585494995,0.03589518368244171
30,3,0.0028279919642955065,0.0005264643696136773,0.004477028269320726,0.5557354688644409,0.39384719729423523,0.04258578643202782
31,3,0.0017347850371152163,0.0019667064771056175,0.021304085850715637,0.9021171927452087,0.07063601911067963,0.0022412787657231092
32,2,0.021856309846043587,0.30671021342277527,0.6018291115760803,0.061928194016218185,0.005573870614171028,0.0021022302098572254
33,3,0.003212925046682358,0.0006378166726790369,0.007606375031173229,0.5508508682250977,0.4038744866847992,0.033817533403635025
